"debate id","debate title","debate description","article title","post id","username","previous post id","text comment","text article"
"Dc007.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Ratings of Professors Help College Students Make Good Decisions","#4","Brent","NA","I really have to take issue with these ratings. I have returned to university  following my retirement, and am about to complete my BA. I read the ratings by  students for profs who have taught classes I have taken. They seem to focus on:  too hard a marker, wants me to take notes - no handouts, actually takes  attendance (who'd a thunk it?). Or my favourite; no patience for those who  don't come to class prepared. It seems to me that while there are a few valid  comments, it is usually a litany of whining. Are these the same students with  their parents calling the prof when Johnny/Mary doesn't get the grades 'they  surely deserve?'","Before making a notable purchase or investment, consumers often consult reviews  from others. Whether buying a new car or a home appliance, people want to make  informed decisions.

When college students sign up for classes taught by specific professors, we are  consumers too. We pay tuition for classes that help us gain an education and,  ultimately, a diploma. We need to be able to make informed decisions about the  classes we pay for.

Just as there are good and bad refrigerators, there are good and bad  professors. Publications like Consumer Reports can help you buy the right  refrigerator. For college students looking for the right classroom instructor,  there's Rate My Professors -- 4 million college students use it every month.

For me, it's not about signing up for an easy ""A."" I'll do my best no matter  who delivers the lectures, but it helps to have a professor who can teach and  inspire.

At Ohio State, the list of professors is extensive. Rate My Professors helps me  narrow down my choices. It tells me what my peers think of the various  instructors. The university has students evaluate professors, but those  responses aren't available to us.

Why shouldn't nursing students try to find the best instructor for their  medical terminology class? That class has implications beyond a line on a  transcript.

For the 2015-16 academic year at Ohio State's Columbus campus, full-time  tuition and fees for in-state residents is estimated at $10,037 - or $5,018.50  a semester. If an in-state resident enrolls in the typical five classes per  semester, they're paying more than $1,000 per course.

That's no small purchase. To blindly trust that I am spending money to enroll  in a class taught by a professor who is a good teacher, especially in my major,  would be foolish. The reality is some professors do a better job than others,  and Rate My Professors helps reveal which do.

With the near-crippling cost of tuition, Rate My Professors is a valuable tool  for students to ensure they get the best return out of their educational  investments."
"Dc007.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Ratings of Professors Help College Students Make Good Decisions","#5","david_coffey","NA","what goes around comes around.","Before making a notable purchase or investment, consumers often consult reviews  from others. Whether buying a new car or a home appliance, people want to make  informed decisions.

When college students sign up for classes taught by specific professors, we are  consumers too. We pay tuition for classes that help us gain an education and,  ultimately, a diploma. We need to be able to make informed decisions about the  classes we pay for.

Just as there are good and bad refrigerators, there are good and bad  professors. Publications like Consumer Reports can help you buy the right  refrigerator. For college students looking for the right classroom instructor,  there's Rate My Professors -- 4 million college students use it every month.

For me, it's not about signing up for an easy ""A."" I'll do my best no matter  who delivers the lectures, but it helps to have a professor who can teach and  inspire.

At Ohio State, the list of professors is extensive. Rate My Professors helps me  narrow down my choices. It tells me what my peers think of the various  instructors. The university has students evaluate professors, but those  responses aren't available to us.

Why shouldn't nursing students try to find the best instructor for their  medical terminology class? That class has implications beyond a line on a  transcript.

For the 2015-16 academic year at Ohio State's Columbus campus, full-time  tuition and fees for in-state residents is estimated at $10,037 - or $5,018.50  a semester. If an in-state resident enrolls in the typical five classes per  semester, they're paying more than $1,000 per course.

That's no small purchase. To blindly trust that I am spending money to enroll  in a class taught by a professor who is a good teacher, especially in my major,  would be foolish. The reality is some professors do a better job than others,  and Rate My Professors helps reveal which do.

With the near-crippling cost of tuition, Rate My Professors is a valuable tool  for students to ensure they get the best return out of their educational  investments."
"Dc007.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Ratings of Professors Help College Students Make Good Decisions","#6","Julian_Irwin","NA","Rate My Professors is subject to the same pitfalls as all popularity contest  rating systems that are open to the public online. My favorite example is that  on the website http://GoodReads.com (a social media platform based around  reading books) where books like The Hunger Games have higher ratings than A  Tale of Two Cities. To draw analogy, the fun easy-read professors will always  get five stars, but the serious professors that have a lot to offer to students  who are mostly interested in working hard and learning will get snubbed.

Despite this effect I'm an avid user of online popular ratings based websites.  The key is to try to learn how to read between the reviews and figure out which  professors are which, or which books are which.","Before making a notable purchase or investment, consumers often consult reviews  from others. Whether buying a new car or a home appliance, people want to make  informed decisions.

When college students sign up for classes taught by specific professors, we are  consumers too. We pay tuition for classes that help us gain an education and,  ultimately, a diploma. We need to be able to make informed decisions about the  classes we pay for.

Just as there are good and bad refrigerators, there are good and bad  professors. Publications like Consumer Reports can help you buy the right  refrigerator. For college students looking for the right classroom instructor,  there's Rate My Professors -- 4 million college students use it every month.

For me, it's not about signing up for an easy ""A."" I'll do my best no matter  who delivers the lectures, but it helps to have a professor who can teach and  inspire.

At Ohio State, the list of professors is extensive. Rate My Professors helps me  narrow down my choices. It tells me what my peers think of the various  instructors. The university has students evaluate professors, but those  responses aren't available to us.

Why shouldn't nursing students try to find the best instructor for their  medical terminology class? That class has implications beyond a line on a  transcript.

For the 2015-16 academic year at Ohio State's Columbus campus, full-time  tuition and fees for in-state residents is estimated at $10,037 - or $5,018.50  a semester. If an in-state resident enrolls in the typical five classes per  semester, they're paying more than $1,000 per course.

That's no small purchase. To blindly trust that I am spending money to enroll  in a class taught by a professor who is a good teacher, especially in my major,  would be foolish. The reality is some professors do a better job than others,  and Rate My Professors helps reveal which do.

With the near-crippling cost of tuition, Rate My Professors is a valuable tool  for students to ensure they get the best return out of their educational  investments."
"Dc007.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Ratings of Professors Help College Students Make Good Decisions","#7","Alison","NA","I am both a tenure track professor and a doctoral student, so I both give and  receive student evaluations. I think http://RateMyProfessor.com serves a  valuable purpose and I am surprised at the defensiveness of the educators  commenting here. First, many universities do not share the results of the  student evaluations with students so a forum to share observations is  necessary. Secondly, many instructors assume that just because they are experts  in their field, they are experts in teaching, which is false. Third, many  assume that students are incapable of making accurate evaluations when in fact,  students who deal with five or more instructors every semester for 20 semesters  have a sizeable knowledge base with which to make comparisons, whereas most  instructors have no idea how their teaching compares to their peers. Lastly, a  savvy reader of ratings can easily determine which are poor grade, grudge  ratings and which provided detailed information that is useful. Most genuine  student feedback relates to issues of fairness and classroom management, e.g.  the professor who ""lectures"" by reading from the textbook, the professor who is  a stickler for punctuality, or the professor who deducts points for answers  deemed to be ""dumb"". As with most feedback systems, negative ratings will be  more prevalent because those who are dissatisfied are more motivated to  participate. However, knowing that, I urge my fellow instructors to read the  feedback for the elements of truth that may exist.","Before making a notable purchase or investment, consumers often consult reviews  from others. Whether buying a new car or a home appliance, people want to make  informed decisions.

When college students sign up for classes taught by specific professors, we are  consumers too. We pay tuition for classes that help us gain an education and,  ultimately, a diploma. We need to be able to make informed decisions about the  classes we pay for.

Just as there are good and bad refrigerators, there are good and bad  professors. Publications like Consumer Reports can help you buy the right  refrigerator. For college students looking for the right classroom instructor,  there's Rate My Professors -- 4 million college students use it every month.

For me, it's not about signing up for an easy ""A."" I'll do my best no matter  who delivers the lectures, but it helps to have a professor who can teach and  inspire.

At Ohio State, the list of professors is extensive. Rate My Professors helps me  narrow down my choices. It tells me what my peers think of the various  instructors. The university has students evaluate professors, but those  responses aren't available to us.

Why shouldn't nursing students try to find the best instructor for their  medical terminology class? That class has implications beyond a line on a  transcript.

For the 2015-16 academic year at Ohio State's Columbus campus, full-time  tuition and fees for in-state residents is estimated at $10,037 - or $5,018.50  a semester. If an in-state resident enrolls in the typical five classes per  semester, they're paying more than $1,000 per course.

That's no small purchase. To blindly trust that I am spending money to enroll  in a class taught by a professor who is a good teacher, especially in my major,  would be foolish. The reality is some professors do a better job than others,  and Rate My Professors helps reveal which do.

With the near-crippling cost of tuition, Rate My Professors is a valuable tool  for students to ensure they get the best return out of their educational  investments."
"Dc007.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Ratings of Professors Help College Students Make Good Decisions","#8","tom","#7","Alison, you are not answering an important question here. Why can't the  colleges and universities provide better data? Why not create better  evaluations, not the boilerplate ones the institutions and rate your professor  provide, and make them available to students? The data from those surveys will  surely be more accurate; however, if we are being honest, rate your professor  is not about the accuracy of data. This is information for students who want to  find the easiest professor.

Reread what the author of this article said, Mr. Stankiewicz brings up the cost  of higher education within the context of judging one educator over another. It  equates higher education with prompt service at a restaurant. Which professor  will the majority of students pick under those circumstances? The one who  challenges them?

One of the most important responsibilities that professors have is assessing  the work of their students, yet we know that a minority of students welcome  challenging work and an honest evaluation of their work. Rate your professor  has made it more and more difficult for professors without tenure to be honest.  You're making, moreover, a large assumption. Does not the background and  education of those readers vary from one institution to another? Indeed, I  would not even trust the administrators at my college to identify a fair  evaluation from rate your professor. No, what we need is better information  about the instructor. The professor might find it useful.","Before making a notable purchase or investment, consumers often consult reviews  from others. Whether buying a new car or a home appliance, people want to make  informed decisions.

When college students sign up for classes taught by specific professors, we are  consumers too. We pay tuition for classes that help us gain an education and,  ultimately, a diploma. We need to be able to make informed decisions about the  classes we pay for.

Just as there are good and bad refrigerators, there are good and bad  professors. Publications like Consumer Reports can help you buy the right  refrigerator. For college students looking for the right classroom instructor,  there's Rate My Professors -- 4 million college students use it every month.

For me, it's not about signing up for an easy ""A."" I'll do my best no matter  who delivers the lectures, but it helps to have a professor who can teach and  inspire.

At Ohio State, the list of professors is extensive. Rate My Professors helps me  narrow down my choices. It tells me what my peers think of the various  instructors. The university has students evaluate professors, but those  responses aren't available to us.

Why shouldn't nursing students try to find the best instructor for their  medical terminology class? That class has implications beyond a line on a  transcript.

For the 2015-16 academic year at Ohio State's Columbus campus, full-time  tuition and fees for in-state residents is estimated at $10,037 - or $5,018.50  a semester. If an in-state resident enrolls in the typical five classes per  semester, they're paying more than $1,000 per course.

That's no small purchase. To blindly trust that I am spending money to enroll  in a class taught by a professor who is a good teacher, especially in my major,  would be foolish. The reality is some professors do a better job than others,  and Rate My Professors helps reveal which do.

With the near-crippling cost of tuition, Rate My Professors is a valuable tool  for students to ensure they get the best return out of their educational  investments."
"Dc008.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Teacher Evaluations Could Be Hurting Faculty Diversity at Universities","#1","tfang","NA","Perhaps students with extreme views are more likely to comment thus skewing the  results. However, students with poor professors are probably more likely to  have extreme views. There is strength in numbers. If a professor has 50  vitriolic comments on Rate My Professor (RMP), there is probably something  wrong with the professor and not with the commenters' extreme bias. If you are  adventurous you can cite the AAUP research and ignore the warnings from the  commenters on RMP and register for the class, but you will probably regret it.  Having read many RMP reviews, I would say that the majority of comments are not  in the realm of extreme, making it easy to filter. I am not saying RMP is  flawless though. You can't just rely on the numerical rating. You need to read  the reviews discerningly and with an analytic approach. Also the professor  needs to have enough ratings and comments for you to analyze and draw your own  conclusion. Perhaps comments at some schools could be more biased than others.  However, in my own personal experience, RMP has been spot on every time if the  professor has enough comments and if you read them carefully. I agree though  that RMP should not be used for official evaluations, but it could be used as a  tipoff for evaluators to take a closer look at some professors' performance.  Being an academic though is not all about teaching. It is also about creating  knowledge. Some academics might be great thinkers, but poor teachers. There  needs to be a room for both.","Recent college student protests calling for increased faculty diversity left  people wondering why there aren't more fulltime faculty of color in our  universities. One reason may be that faculty of color are not retained at the  same rate as their white counterparts,and bias in student teaching evaluations  could be contributing to that disparity. A public example of student evaluation  of college teaching can be found on Rate My Professors.

The problem with such evaluative tools, according to research by the American  Association of University Professors, is that students with extreme views are  more likely to complete an evaluation of a teacher. In these instances, the  ""sample"" of students surveyed about the professor's performance is skewed,  tainting the validity of the findings.

Using student evaluations for promotion and retention decisions without  supplemental data is also troubling in light of research finding that when  whites rate the performance of a person of color for the purposes of giving  feedback to a third party, they consistently rate the person of color lower  than the white person. Conversely, when whites evaluate a person of color for  purposes of giving feedback to that person directly, the person of color being  evaluated actually receives more favorable marks than the white person being  evaluated.

What's more, in Deborah Rhode's fascinating book, ""The Beauty Bias,"" we learn  that evaluators are more likely to rate physically attractive performers more  favorably than those deemed unattractive, and that people with strong African  physical features are deemed less attractive than those without such features.

With all of this bias in student evaluations, we should be cautious in using  them to make employment decisions. As the consumers of higher education,  student voices are important. But using student evaluations to make employment  retention decisions may be allowing hidden bias to frustrate efforts to  diversify our faculties."
"Dc008.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Teacher Evaluations Could Be Hurting Faculty Diversity at Universities","#2","CBRussell","NA","Freedom of Speech...certainly allows for anyone to make a judgement...no  excuses !!!","Recent college student protests calling for increased faculty diversity left  people wondering why there aren't more fulltime faculty of color in our  universities. One reason may be that faculty of color are not retained at the  same rate as their white counterparts,and bias in student teaching evaluations  could be contributing to that disparity. A public example of student evaluation  of college teaching can be found on Rate My Professors.

The problem with such evaluative tools, according to research by the American  Association of University Professors, is that students with extreme views are  more likely to complete an evaluation of a teacher. In these instances, the  ""sample"" of students surveyed about the professor's performance is skewed,  tainting the validity of the findings.

Using student evaluations for promotion and retention decisions without  supplemental data is also troubling in light of research finding that when  whites rate the performance of a person of color for the purposes of giving  feedback to a third party, they consistently rate the person of color lower  than the white person. Conversely, when whites evaluate a person of color for  purposes of giving feedback to that person directly, the person of color being  evaluated actually receives more favorable marks than the white person being  evaluated.

What's more, in Deborah Rhode's fascinating book, ""The Beauty Bias,"" we learn  that evaluators are more likely to rate physically attractive performers more  favorably than those deemed unattractive, and that people with strong African  physical features are deemed less attractive than those without such features.

With all of this bias in student evaluations, we should be cautious in using  them to make employment decisions. As the consumers of higher education,  student voices are important. But using student evaluations to make employment  retention decisions may be allowing hidden bias to frustrate efforts to  diversify our faculties."
"Dc008.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Teacher Evaluations Could Be Hurting Faculty Diversity at Universities","#3","ras","NA","Over time this issue will be moot as the vast majority of college learning  occurs online, with a very few outstanding professors in each area.

Exactly why are we waiting to create a free online university as a public good,  much like the Internet itself or the interstate highway system ? Why not put  students in charge of their education, to be done at their convenience, and at  their own pace ?

We know that only a tiny fraction of college ""research"" is ever cited again, so  that the research function can continue to be done by the top 50 or  universities who do that important work today. Practical, hands-on work can be  done in community colleges. But the huge bulk of traditional colleges that we  subsidize with hundreds of billions annually need to simply go away.","Recent college student protests calling for increased faculty diversity left  people wondering why there aren't more fulltime faculty of color in our  universities. One reason may be that faculty of color are not retained at the  same rate as their white counterparts,and bias in student teaching evaluations  could be contributing to that disparity. A public example of student evaluation  of college teaching can be found on Rate My Professors.

The problem with such evaluative tools, according to research by the American  Association of University Professors, is that students with extreme views are  more likely to complete an evaluation of a teacher. In these instances, the  ""sample"" of students surveyed about the professor's performance is skewed,  tainting the validity of the findings.

Using student evaluations for promotion and retention decisions without  supplemental data is also troubling in light of research finding that when  whites rate the performance of a person of color for the purposes of giving  feedback to a third party, they consistently rate the person of color lower  than the white person. Conversely, when whites evaluate a person of color for  purposes of giving feedback to that person directly, the person of color being  evaluated actually receives more favorable marks than the white person being  evaluated.

What's more, in Deborah Rhode's fascinating book, ""The Beauty Bias,"" we learn  that evaluators are more likely to rate physically attractive performers more  favorably than those deemed unattractive, and that people with strong African  physical features are deemed less attractive than those without such features.

With all of this bias in student evaluations, we should be cautious in using  them to make employment decisions. As the consumers of higher education,  student voices are important. But using student evaluations to make employment  retention decisions may be allowing hidden bias to frustrate efforts to  diversify our faculties."
"Dc008.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Teacher Evaluations Could Be Hurting Faculty Diversity at Universities","#4","Sara","#3","Yes, we as a society DO need to spend more time staring at screens. Great plan.","Recent college student protests calling for increased faculty diversity left  people wondering why there aren't more fulltime faculty of color in our  universities. One reason may be that faculty of color are not retained at the  same rate as their white counterparts,and bias in student teaching evaluations  could be contributing to that disparity. A public example of student evaluation  of college teaching can be found on Rate My Professors.

The problem with such evaluative tools, according to research by the American  Association of University Professors, is that students with extreme views are  more likely to complete an evaluation of a teacher. In these instances, the  ""sample"" of students surveyed about the professor's performance is skewed,  tainting the validity of the findings.

Using student evaluations for promotion and retention decisions without  supplemental data is also troubling in light of research finding that when  whites rate the performance of a person of color for the purposes of giving  feedback to a third party, they consistently rate the person of color lower  than the white person. Conversely, when whites evaluate a person of color for  purposes of giving feedback to that person directly, the person of color being  evaluated actually receives more favorable marks than the white person being  evaluated.

What's more, in Deborah Rhode's fascinating book, ""The Beauty Bias,"" we learn  that evaluators are more likely to rate physically attractive performers more  favorably than those deemed unattractive, and that people with strong African  physical features are deemed less attractive than those without such features.

With all of this bias in student evaluations, we should be cautious in using  them to make employment decisions. As the consumers of higher education,  student voices are important. But using student evaluations to make employment  retention decisions may be allowing hidden bias to frustrate efforts to  diversify our faculties."
"Dc008.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Teacher Evaluations Could Be Hurting Faculty Diversity at Universities","#5","Dadof2","NA","Yet again, the one in power complains that the only ones judging them should be  their colleagues. What nonsense! Good teachers, even tough ones, will get known  and attract eager students. I've rarely, if ever, seen a good teacher get a bad  reputation (as a teacher) by anonymous gossip. Word of mouth happens, whether  it's formal, on-line or oral.

I find it ironic that the final line is ""But using student evaluations to make  employment retention decisions may be allowing hidden bias to frustrate efforts  to diversify our faculties."" I worked as a graduate TA for a young prof who was  a magnificent teacher. Word of mouth spread and his class enrollment ballooned  despite his being a tough grader. But he didn't have tenure and the department  wanted someone with a better reputation, and more status, so they gave him  notice. The student uproar was such they found him an extra semester, but after  that, he ended up leaving the field. I cannot say anything bad about their  permanent selection for the slot. He was a fine teacher too, a superb scholar,  and a likeable guy as well. But they had no compunction with non-retention for  an obviously talented young teacher. None.","Recent college student protests calling for increased faculty diversity left  people wondering why there aren't more fulltime faculty of color in our  universities. One reason may be that faculty of color are not retained at the  same rate as their white counterparts,and bias in student teaching evaluations  could be contributing to that disparity. A public example of student evaluation  of college teaching can be found on Rate My Professors.

The problem with such evaluative tools, according to research by the American  Association of University Professors, is that students with extreme views are  more likely to complete an evaluation of a teacher. In these instances, the  ""sample"" of students surveyed about the professor's performance is skewed,  tainting the validity of the findings.

Using student evaluations for promotion and retention decisions without  supplemental data is also troubling in light of research finding that when  whites rate the performance of a person of color for the purposes of giving  feedback to a third party, they consistently rate the person of color lower  than the white person. Conversely, when whites evaluate a person of color for  purposes of giving feedback to that person directly, the person of color being  evaluated actually receives more favorable marks than the white person being  evaluated.

What's more, in Deborah Rhode's fascinating book, ""The Beauty Bias,"" we learn  that evaluators are more likely to rate physically attractive performers more  favorably than those deemed unattractive, and that people with strong African  physical features are deemed less attractive than those without such features.

With all of this bias in student evaluations, we should be cautious in using  them to make employment decisions. As the consumers of higher education,  student voices are important. But using student evaluations to make employment  retention decisions may be allowing hidden bias to frustrate efforts to  diversify our faculties."
"Dc008.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Teacher Evaluations Could Be Hurting Faculty Diversity at Universities","#6","Jordan","NA","not that I am in school anymore but if I had this resource available to me then  I can tell you right now my evaluations would not hurt diversity, but I sure  would have availed myself of the tool to try to boost my grade point average.","Recent college student protests calling for increased faculty diversity left  people wondering why there aren't more fulltime faculty of color in our  universities. One reason may be that faculty of color are not retained at the  same rate as their white counterparts,and bias in student teaching evaluations  could be contributing to that disparity. A public example of student evaluation  of college teaching can be found on Rate My Professors.

The problem with such evaluative tools, according to research by the American  Association of University Professors, is that students with extreme views are  more likely to complete an evaluation of a teacher. In these instances, the  ""sample"" of students surveyed about the professor's performance is skewed,  tainting the validity of the findings.

Using student evaluations for promotion and retention decisions without  supplemental data is also troubling in light of research finding that when  whites rate the performance of a person of color for the purposes of giving  feedback to a third party, they consistently rate the person of color lower  than the white person. Conversely, when whites evaluate a person of color for  purposes of giving feedback to that person directly, the person of color being  evaluated actually receives more favorable marks than the white person being  evaluated.

What's more, in Deborah Rhode's fascinating book, ""The Beauty Bias,"" we learn  that evaluators are more likely to rate physically attractive performers more  favorably than those deemed unattractive, and that people with strong African  physical features are deemed less attractive than those without such features.

With all of this bias in student evaluations, we should be cautious in using  them to make employment decisions. As the consumers of higher education,  student voices are important. But using student evaluations to make employment  retention decisions may be allowing hidden bias to frustrate efforts to  diversify our faculties."
"Dc008.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Teacher Evaluations Could Be Hurting Faculty Diversity at Universities","#7","Luis","#6","It wouldn't work that way. typically the evaluations, at least in Florida State  University System schools don't release evaluations until well after student  grades are submitted. Also, attempting to makes this quid pro quo would be a  serious ethics violation for the instructor and I'm guessing a violation of  your school's code of conduct for students.","Recent college student protests calling for increased faculty diversity left  people wondering why there aren't more fulltime faculty of color in our  universities. One reason may be that faculty of color are not retained at the  same rate as their white counterparts,and bias in student teaching evaluations  could be contributing to that disparity. A public example of student evaluation  of college teaching can be found on Rate My Professors.

The problem with such evaluative tools, according to research by the American  Association of University Professors, is that students with extreme views are  more likely to complete an evaluation of a teacher. In these instances, the  ""sample"" of students surveyed about the professor's performance is skewed,  tainting the validity of the findings.

Using student evaluations for promotion and retention decisions without  supplemental data is also troubling in light of research finding that when  whites rate the performance of a person of color for the purposes of giving  feedback to a third party, they consistently rate the person of color lower  than the white person. Conversely, when whites evaluate a person of color for  purposes of giving feedback to that person directly, the person of color being  evaluated actually receives more favorable marks than the white person being  evaluated.

What's more, in Deborah Rhode's fascinating book, ""The Beauty Bias,"" we learn  that evaluators are more likely to rate physically attractive performers more  favorably than those deemed unattractive, and that people with strong African  physical features are deemed less attractive than those without such features.

With all of this bias in student evaluations, we should be cautious in using  them to make employment decisions. As the consumers of higher education,  student voices are important. But using student evaluations to make employment  retention decisions may be allowing hidden bias to frustrate efforts to  diversify our faculties."
"Dc008.txt","Is It Fair to Rate Professors Online?","As students finish their finals and plan for next semester, should they turn to RateMyProfessor.com to offer advice and seek guidance?","Teacher Evaluations Could Be Hurting Faculty Diversity at Universities","#8","Gfagan","NA","Students are not ""consumers of higher education.""

Education is not a product to be bought and sold. It is a process. Paying  university fees does not entitle you to a degree. Your performance in the  process determines that.","Recent college student protests calling for increased faculty diversity left  people wondering why there aren't more fulltime faculty of color in our  universities. One reason may be that faculty of color are not retained at the  same rate as their white counterparts,and bias in student teaching evaluations  could be contributing to that disparity. A public example of student evaluation  of college teaching can be found on Rate My Professors.

The problem with such evaluative tools, according to research by the American  Association of University Professors, is that students with extreme views are  more likely to complete an evaluation of a teacher. In these instances, the  ""sample"" of students surveyed about the professor's performance is skewed,  tainting the validity of the findings.

Using student evaluations for promotion and retention decisions without  supplemental data is also troubling in light of research finding that when  whites rate the performance of a person of color for the purposes of giving  feedback to a third party, they consistently rate the person of color lower  than the white person. Conversely, when whites evaluate a person of color for  purposes of giving feedback to that person directly, the person of color being  evaluated actually receives more favorable marks than the white person being  evaluated.

What's more, in Deborah Rhode's fascinating book, ""The Beauty Bias,"" we learn  that evaluators are more likely to rate physically attractive performers more  favorably than those deemed unattractive, and that people with strong African  physical features are deemed less attractive than those without such features.

With all of this bias in student evaluations, we should be cautious in using  them to make employment decisions. As the consumers of higher education,  student voices are important. But using student evaluations to make employment  retention decisions may be allowing hidden bias to frustrate efforts to  diversify our faculties."
"Dc009.txt","Should It Be Illegal to Declaw Your Cat?","With legislation pending, New York could become the first state to make removing the claws of a cat a crime.","Declawing a Pet Should Be Illegal, Period","#1","Paige","NA","While I don't exactly agree with declawing cats I don't think it should be  illegal. If you have a child you should get your cat declawed so it doesn't  harm your child. Most people probably don't know what exactly goes on in the  process of declawing a cat. Once more people find out what goes on they'll  probably be against it. I have 2 cats and when we got them declawed they didn't  stop using their litter box, didn't start biting, and weren't in any pain. If  declawing cats was extremely painful and severely changed the way they lived,  veterinarians probably wouldn't subject animals to that kind of pain. Just  because you get your cat declawed doesn't mean you hate cats and shouldn't own  one. That's a personal decision that you make for reasons based on your life.  Just because you don't want your furniture and floors being scratched doesn't  mean you should have to pay a big fine or go to jail.","Declawing is not some sort of specialized manicure that only a vet can do, it  is amputation of the toe bones that contain the claws. Legislation prohibiting  this surgery is necessary to protect cats from this often debilitating  procedure.

The United States veterinary profession has rationalized breaking its oath to  ""do no harm"" when it comes to declawing. Vets will say that by declawing a cat,  they are ensuring a cat a home, but I'm not sure how they can say that. If an  owner is so intolerant of a cat scratching furniture, that same owner is not  likely to be tolerant when his declawed cat stops using the litter box because  the sand hurts its amputated toe nubs, or when that cat starts biting to  protect itself because it has no claws. Both of these behavior problems have  been noticed in cats after declawing.

Vets also offer another unfounded excuse that they only declaw cats to protect  immuno-compromised humans. But the National Institutes of Health says that  declawing the cats of people living with immuno-compromised individuals is ""not  advised.""

In many countries, declawing is illegal or considered unethical by veterinary  professionals, and there, immuno-compromised people are able to cope with cat  claws. Remember, declawed cats, especially those in pain, are likely to bite  harder and more often than their clawed counterparts. Bite wounds are almost  always far more serious than scratches.

Although some veterinarians offer discount coupons for declawing and most  recommend only declawing kittens or cats under two years, many vets will claim  that they declaw as a ""last resort,"" after all humane options have failed. They  will say that they try to talk everyone out of it. But if that is true, why  does the New York State Veterinary Medical Society oppose this bill? Isn't the  ultimate way to talk people out of declawing simply to say it is illegal?"
"Dc009.txt","Should It Be Illegal to Declaw Your Cat?","With legislation pending, New York could become the first state to make removing the claws of a cat a crime.","Declawing a Pet Should Be Illegal, Period","#2","Ethan","NA","I believe that declawing a cat is wrong there are some extreme reasons to  declaw a cat such as if it is diseased and they have to remove claws but other  than that there is no real reason. cats will still bite even if they don't have  claws but if they are just trying to warn someone they normally use claws all  the argument for they would bite more is just for when being warned which is  still pretty significant. Another thing is that if the cat is a problem cat and  you get it declawed its not going to stop being problematic for you its just  going to have to try harder and get hurt in the process to do so.","Declawing is not some sort of specialized manicure that only a vet can do, it  is amputation of the toe bones that contain the claws. Legislation prohibiting  this surgery is necessary to protect cats from this often debilitating  procedure.

The United States veterinary profession has rationalized breaking its oath to  ""do no harm"" when it comes to declawing. Vets will say that by declawing a cat,  they are ensuring a cat a home, but I'm not sure how they can say that. If an  owner is so intolerant of a cat scratching furniture, that same owner is not  likely to be tolerant when his declawed cat stops using the litter box because  the sand hurts its amputated toe nubs, or when that cat starts biting to  protect itself because it has no claws. Both of these behavior problems have  been noticed in cats after declawing.

Vets also offer another unfounded excuse that they only declaw cats to protect  immuno-compromised humans. But the National Institutes of Health says that  declawing the cats of people living with immuno-compromised individuals is ""not  advised.""

In many countries, declawing is illegal or considered unethical by veterinary  professionals, and there, immuno-compromised people are able to cope with cat  claws. Remember, declawed cats, especially those in pain, are likely to bite  harder and more often than their clawed counterparts. Bite wounds are almost  always far more serious than scratches.

Although some veterinarians offer discount coupons for declawing and most  recommend only declawing kittens or cats under two years, many vets will claim  that they declaw as a ""last resort,"" after all humane options have failed. They  will say that they try to talk everyone out of it. But if that is true, why  does the New York State Veterinary Medical Society oppose this bill? Isn't the  ultimate way to talk people out of declawing simply to say it is illegal?"
